CargingEent,UserID,CPID,Connector,Startyear,StartMonth,StartDay,StartHour,StartQuarter,EndYear,EndMonth,EndDay,EndHour,EndQuarter,TotalKW,Cost,Site,Group,Model
7746275,519478,51424,2,2018,9,5,15,49,2018,9,5,16,21,13,0,6,2,5
7746260,603925,50675,2,2018,9,5,15,44,2018,9,5,17,24,6,0,20,1,4
7746254,604733,51202,2,2018,9,5,15,42,2018,9,6,9,4,2,0,17,1,6
7746253,608180,51203,2,2018,9,5,15,42,2018,9,6,8,37,31,0,17,1,6
7746248,607097,51547,2,2018,9,5,15,41,2018,9,5,16,9,16,0,1,1,5
7746244,604730,50264,2,2018,9,5,15,40,2018,9,7,8,57,2,0,14,4,4
7746236,608229,51426,2,2018,9,5,15,38,2018,9,5,16,6,12,0,6,2,5
7746221,604623,51550,2,2018,9,5,15,34,2018,9,5,16,8,4,0,1,1,5
7746192,604739,51200,1,2018,9,5,15,26,2018,9,6,9,31,1,0,17,1,6
7746190,604265,50238,2,2018,9,5,15,26,2018,9,5,20,36,7,0,18,1,4
7746171,604819,51421,2,2018,9,5,15,19,2018,9,5,15,40,14,0,6,2,5
7746160,605454,50911,2,2018,9,5,15,17,2018,9,5,15,45,14,0,3,1,3
7746149,604726,51199,1,2018,9,5,15,14,2018,9,6,8,46,2,0,17,1,6
7746117,608033,51548,2,2018,9,5,15,5,2018,9,5,15,36,23,0,1,1,5
7746115,604752,51199,2,2018,9,5,15,5,2018,9,6,9,28,8,0,17,1,6
7746107,603912,50692,2,2018,9,5,15,5,2018,9,5,16,0,9,0,10,1,3
7746087,605075,51549,2,2018,9,5,14,59,2018,9,5,15,46,6,0,1,1,5
7746063,604806,50272,1,2018,9,5,14,51,2018,9,6,6,59,13,0,18,1,4
7746058,604775,50263,2,2018,9,5,14,49,2018,9,6,15,20,0,0,14,4,4
7746048,605337,51548,2,2018,9,5,14,45,2018,9,5,14,56,8,0,1,1,5
7746044,603522,50911,2,2018,9,5,14,44,2018,9,5,14,52,6,0,3,1,3
7746031,604800,51547,2,2018,9,5,14,41,2018,9,5,15,20,13,0,1,1,5
7745989,605079,50692,2,2018,9,5,14,28,2018,9,5,14,46,2,0,10,1,3
7745988,607735,51549,2,2018,9,5,14,28,2018,9,5,14,53,11,0,1,1,5
7745975,605207,51550,2,2018,9,5,14,24,2018,9,5,14,56,19,0,1,1,5
7745964,604811,50522,1,2018,9,5,14,20,2018,9,6,9,6,22,0,19,1,4
7745962,605355,51549,2,2018,9,5,14,19,2018,9,5,14,26,5,0,1,1,5
7745945,604762,51547,2,2018,9,5,14,14,2018,9,5,14,34,5,0,1,1,5
7745926,518466,51356,1,2018,9,5,14,8,2018,9,5,17,35,6,0,16,1,4
7745927,606260,51548,2,2018,9,5,14,8,2018,9,5,14,43,21,0,1,1,5
7745895,605384,50910,1,2018,9,5,14,1,2018,9,5,17,8,5,0,13,1,1
7745873,608321,50692,1,2018,9,5,13,54,2018,9,5,14,8,1,0,10,1,3
7745847,607263,50349,2,2018,9,5,13,47,2018,9,5,14,4,12,0,2,1,2
7745821,605340,51088,1,2018,9,5,13,39,2018,9,5,17,13,8,0,16,1,4
7745818,604244,51550,2,2018,9,5,13,39,2018,9,5,14,16,12,0,1,1,5
7745800,604832,50267,1,2018,9,5,13,34,2018,9,5,16,12,5,0,9,1,4
7745745,601555,50911,2,2018,9,5,13,26,2018,9,5,14,18,7,0,3,1,3
7745731,604312,50349,2,2018,9,5,13,23,2018,9,5,13,35,2,0,2,1,2
7745723,604312,50349,2,2018,9,5,13,22,2018,9,5,13,22,0,0,2,1,2
7745695,604726,51199,2,2018,9,5,13,18,2018,9,5,14,6,2,0,17,1,6
7745693,605087,51547,2,2018,9,5,13,17,2018,9,5,13,29,5,0,1,1,5
7745692,604728,51201,2,2018,9,5,13,17,2018,9,6,9,4,4,0,17,1,6
7745651,604919,51548,2,2018,9,5,13,14,2018,9,5,13,29,8,0,1,1,5
7745627,604836,50269,1,2018,9,5,13,9,2018,9,6,8,8,11,0,15,1,4
7745554,604761,50349,2,2018,9,5,13,0,2018,9,5,13,17,6,0,2,1,2
7745523,603679,51425,2,2018,9,5,12,58,2018,9,5,14,38,5,0,6,2,5
7745519,604804,50230,2,2018,9,5,12,57,2018,9,6,6,57,18,0,19,1,4
7745504,604801,50338,2,2018,9,5,12,55,2018,9,5,13,4,5,0,9,1,3
7745465,604441,51427,1,2018,9,5,12,44,2018,9,5,12,45,0,0,6,2,1
7745462,602178,51547,2,2018,9,5,12,44,2018,9,5,13,5,15,0,1,1,5
7745430,606682,51422,2,2018,9,5,12,37,2018,9,5,12,47,6,0,6,1,5
7745409,608230,51550,2,2018,9,5,12,32,2018,9,5,12,47,11,0,1,1,5
7745397,604827,50316,1,2018,9,5,12,29,2018,9,6,6,58,13,0,8,1,4
7745392,603606,51428,2,2018,9,5,12,28,2018,9,5,15,46,9,0,6,2,1
7745370,604208,50911,2,2018,9,5,12,24,2018,9,5,13,24,20,0,3,1,3
7745366,604830,50316,2,2018,9,5,12,24,2018,9,5,19,2,24,0,8,1,4
7745365,604805,50234,2,2018,9,5,12,23,2018,9,6,8,30,0,0,18,1,4
7745351,608033,51550,2,2018,9,5,12,19,2018,9,5,12,22,1,0,1,1,5
7745331,604733,51200,1,2018,9,5,12,15,2018,9,5,13,16,2,0,17,1,6
7745317,603912,51088,1,2018,9,5,12,13,2018,9,5,13,12,2,0,16,1,4
7745308,607753,51547,2,2018,9,5,12,10,2018,9,5,12,39,20,0,1,1,5
7745298,607855,51422,2,2018,9,5,12,7,2018,9,5,12,33,18,0,6,1,5
7745277,604775,50263,2,2018,9,5,12,1,2018,9,5,14,46,0,0,14,4,4
7745258,605082,51548,2,2018,9,5,11,58,2018,9,5,12,33,13,0,1,1,5
7745220,604746,51200,2,2018,9,5,11,51,2018,9,6,10,9,2,0,17,1,6
7745207,601535,51550,2,2018,9,5,11,48,2018,9,5,12,11,11,0,1,1,5
7745180,607173,51424,2,2018,9,5,11,44,2018,9,5,12,29,24,0,6,2,5
7745178,608354,51087,1,2018,9,5,11,44,2018,9,5,14,9,7,0,3,1,4
7745165,604441,51427,1,2018,9,5,11,41,2018,9,5,12,21,1,0,6,2,1
7745164,604441,51427,1,2018,9,5,11,40,2018,9,5,11,40,0,0,6,2,1
7745134,607224,51421,2,2018,9,5,11,35,2018,9,5,11,56,1,0,6,2,5
7745118,603902,50269,1,2018,9,5,11,32,2018,9,5,11,56,1,0,15,1,4
7745117,605432,51422,2,2018,9,5,11,32,2018,9,5,12,5,18,0,6,1,5
7745106,603401,50911,2,2018,9,5,11,30,2018,9,5,12,7,7,0,3,1,3
7745096,602840,51426,2,2018,9,5,11,25,2018,9,5,12,3,17,0,6,2,5
7745082,604739,51199,1,2018,9,5,11,21,2018,9,5,14,43,3,0,17,1,6
7745080,607283,50909,1,2018,9,5,11,21,2018,9,5,14,43,9,0,21,1,1
7745046,603904,50272,2,2018,9,5,11,13,2018,9,5,11,49,3,0,18,1,4
7745039,604794,50316,1,2018,9,5,11,11,2018,9,5,12,3,2,0,8,1,4
7745040,1313,51356,1,2018,9,5,11,11,2018,9,5,13,35,9,0,16,1,4
7745029,605084,51549,2,2018,9,5,11,7,2018,9,5,11,40,13,0,1,1,5
7745025,602821,51550,2,2018,9,5,11,5,2018,9,5,11,35,6,0,1,1,5
7745019,607194,51548,2,2018,9,5,11,4,2018,9,5,11,48,22,0,1,1,5
7744995,518921,51548,3,2018,9,5,10,57,2018,9,5,11,37,15,0,1,1,5
7744980,607688,51427,2,2018,9,5,10,53,2018,9,5,12,11,4,0,6,2,1
7744976,604810,51198,2,2018,9,5,10,52,2018,9,6,9,28,4,0,17,1,6
7744966,606842,51547,2,2018,9,5,10,48,2018,9,5,11,31,18,0,1,1,5
7744945,606671,51422,2,2018,9,5,10,42,2018,9,5,10,45,2,0,6,1,5
7744931,605454,51425,2,2018,9,5,10,37,2018,9,5,10,59,12,0,6,2,5
7744922,602821,51550,2,2018,9,5,10,35,2018,9,5,10,48,6,0,1,1,5
7744914,608467,51549,2,2018,9,5,10,32,2018,9,5,10,58,5,0,1,1,5
7744901,604745,51198,1,2018,9,5,10,29,2018,9,7,10,13,9,0,17,1,6
7744880,607224,51421,2,2018,9,5,10,21,2018,9,5,11,15,17,0,6,2,5
7744868,604761,51356,1,2018,9,5,10,18,2018,9,5,10,41,1,0,16,1,4
7744863,601052,51088,1,2018,9,5,10,17,2018,9,5,11,0,2,0,16,1,4
7744822,607957,50913,1,2018,9,5,10,4,2018,9,5,10,57,12,0,1,1,1
7744817,604897,51201,1,2018,9,5,10,3,2018,9,5,14,42,2,0,17,1,6
7744770,519037,50692,2,2018,9,5,9,49,2018,9,5,10,15,18,0,10,1,3
7744762,604919,51549,2,2018,9,5,9,46,2018,9,5,10,1,7,0,1,1,5
7744746,607626,51548,2,2018,9,5,9,42,2018,9,5,10,29,15,0,1,1,5
7744714,604775,50264,1,2018,9,5,9,33,2018,9,5,11,23,0,0,14,4,4
7744712,606698,51550,2,2018,9,5,9,32,2018,9,5,10,27,7,0,1,1,5
7744704,604724,51201,2,2018,9,5,9,30,2018,9,5,11,0,0,0,17,1,6
7744657,601085,50349,2,2018,9,5,9,21,2018,9,5,9,56,6,0,2,1,2
7744637,600402,51422,2,2018,9,5,9,17,2018,9,5,9,44,17,0,6,1,5
7744619,606850,50349,1,2018,9,5,9,14,2018,9,5,12,44,37,0,2,1,2
7744618,607753,51550,2,2018,9,5,9,13,2018,9,5,9,19,4,0,1,1,5
7744609,600123,51086,1,2018,9,5,9,11,2018,9,5,12,3,14,0,5,1,1
7744606,602822,51086,2,2018,9,5,9,11,2018,9,5,10,39,0,0,5,1,1
7744603,518622,50676,2,2018,9,5,9,10,2018,9,5,17,34,14,0,20,1,4
7744572,604801,50269,1,2018,9,5,9,5,2018,9,5,9,43,4,0,15,1,4
7744563,607529,51547,2,2018,9,5,9,4,2018,9,5,10,4,23,0,1,1,5
7744544,604806,50269,1,2018,9,5,9,0,2018,9,5,9,3,0,0,15,1,4
7744512,603985,51088,2,2018,9,5,8,56,2018,9,5,14,26,12,0,16,1,4
7744510,605079,51548,2,2018,9,5,8,55,2018,9,5,9,39,5,0,1,1,5
7744488,518856,51547,2,2018,9,5,8,52,2018,9,5,8,57,3,0,1,1,5
7744485,602859,50910,1,2018,9,5,8,52,2018,9,5,10,11,18,0,13,1,1
7744434,600038,51087,2,2018,9,5,8,45,2018,9,5,17,0,22,0,3,1,4
7744369,608033,51548,2,2018,9,5,8,33,2018,9,5,8,53,4,0,1,1,5
7744353,600793,50349,2,2018,9,5,8,30,2018,9,5,8,49,4,0,2,1,2
7744302,605661,50267,1,2018,9,5,8,22,2018,9,5,12,50,5,0,9,1,4
7744282,608554,51549,2,2018,9,5,8,18,2018,9,5,9,12,17,0,1,1,5
7744269,605192,50315,1,2018,9,5,8,16,2018,9,5,12,22,14,0,2,1,4
7744266,604761,50349,2,2018,9,5,8,16,2018,9,5,8,25,3,0,2,1,2
7744254,607933,51550,2,2018,9,5,8,14,2018,9,5,8,40,10,0,1,1,5
7744248,603301,51356,2,2018,9,5,8,13,2018,9,5,14,32,6,0,16,1,4
7744240,605082,51549,2,2018,9,5,8,11,2018,9,5,8,16,2,0,1,1,5
7744235,602821,51548,2,2018,9,5,8,11,2018,9,5,8,31,9,0,1,1,5
7744233,605340,51547,2,2018,9,5,8,10,2018,9,5,8,33,12,0,1,1,5
7744086,605089,50692,2,2018,9,5,7,46,2018,9,5,8,14,9,0,10,1,3
7744085,607626,50911,2,2018,9,5,7,45,2018,9,5,7,56,6,0,3,1,3
7744052,607976,50315,2,2018,9,5,7,39,2018,9,5,18,13,17,0,2,1,4
7744011,604899,50338,2,2018,9,5,7,33,2018,9,5,7,50,1,0,9,1,3
7744007,604804,50272,2,2018,9,5,7,31,2018,9,5,8,5,3,0,18,1,4
7743986,607626,50911,2,2018,9,5,7,27,2018,9,5,7,32,3,0,3,1,3
7743949,605083,51426,2,2018,9,5,7,19,2018,9,5,7,59,8,0,6,2,5
7743936,605207,51549,2,2018,9,5,7,16,2018,9,5,7,38,7,0,1,1,5
7743885,605082,51550,2,2018,9,5,7,1,2018,9,5,7,11,5,0,1,1,5
7743865,608230,51548,2,2018,9,5,6,54,2018,9,5,7,9,10,0,1,1,5
7743839,605931,50349,2,2018,9,5,6,43,2018,9,5,7,13,22,0,2,1,2
7743801,601465,50909,1,2018,9,5,6,17,2018,9,5,9,51,10,0,21,1,1
7743782,606354,51426,2,2018,9,5,5,54,2018,9,5,6,25,20,0,6,2,5
7743753,605082,51547,2,2018,9,5,5,21,2018,9,5,5,26,2,0,1,1,5
7743747,515623,51423,2,2018,9,5,5,15,2018,9,5,5,36,3,0,6,2,5
7743735,603475,51548,2,2018,9,5,4,56,2018,9,5,5,27,19,0,1,1,5
7743727,515623,51423,2,2018,9,5,4,41,2018,9,5,5,14,25,0,6,2,5
7743724,605454,51424,2,2018,9,5,4,34,2018,9,5,4,54,13,0,6,2,5
7743723,605082,51547,2,2018,9,5,4,33,2018,9,5,4,58,11,0,1,1,5
7743718,604175,50266,2,2018,9,5,4,26,2018,9,5,12,32,34,0,23,1,4
7743695,605931,50911,2,2018,9,5,3,42,2018,9,5,3,51,7,0,3,1,3
7743621,608039,51550,2,2018,9,5,1,39,2018,9,5,1,56,11,0,1,1,5
7743614,606666,51421,2,2018,9,5,1,27,2018,9,5,1,56,20,0,6,2,5
7743594,605075,51548,2,2018,9,5,1,1,2018,9,5,1,10,4,0,1,1,5
7743592,605931,50349,2,2018,9,5,1,0,2018,9,5,1,32,19,0,2,1,2
7743573,520813,51429,2,2018,9,5,0,26,2018,9,5,13,31,17,0,6,2,1
7743570,519478,51550,2,2018,9,5,0,23,2018,9,5,0,46,7,0,1,1,5
7743565,608557,51547,2,2018,9,5,0,15,2018,9,5,1,15,29,0,1,1,5
7743560,602896,51548,2,2018,9,5,0,8,2018,9,5,0,34,17,0,1,1,5
7743535,604734,50268,2,2018,9,4,23,28,2018,9,5,15,12,8,0,4,1,4
7743532,515623,51424,2,2018,9,4,23,24,2018,9,4,23,24,0,0,6,2,5
7743529,518009,51548,2,2018,9,4,23,21,2018,9,4,23,40,7,0,1,1,5
7743514,518009,51548,2,2018,9,4,22,55,2018,9,4,23,5,7,0,1,1,5
7743511,1886,50910,2,2018,9,4,22,55,2018,9,5,20,51,14,0,13,1,1
7743496,515623,51424,2,2018,9,4,22,36,2018,9,4,23,23,21,0,6,2,5
7743487,607294,51087,1,2018,9,4,22,23,2018,9,5,7,18,2,0,3,1,4
7743485,518009,51421,2,2018,9,4,22,22,2018,9,4,22,27,3,0,6,2,5
7743481,517866,50911,2,2018,9,4,22,21,2018,9,4,22,52,15,0,3,1,3
7743479,605355,51422,2,2018,9,4,22,19,2018,9,4,22,38,13,0,6,1,5
7743476,607173,51426,2,2018,9,4,22,17,2018,9,4,22,44,17,0,6,2,5
7743475,608231,50692,2,2018,9,4,22,16,2018,9,4,22,36,11,0,10,1,3
7743453,604175,51424,2,2018,9,4,21,48,2018,9,4,22,13,17,0,6,2,5
7743432,605089,50692,2,2018,9,4,21,34,2018,9,4,21,44,5,0,10,1,3
7743423,604773,50841,2,2018,9,4,21,24,2018,9,5,15,55,5,0,7,1,4
7743417,519478,51426,2,2018,9,4,21,20,2018,9,4,21,48,9,0,6,2,5
7743414,603680,51547,2,2018,9,4,21,19,2018,9,4,21,54,17,0,1,1,5
7743393,601535,50692,2,2018,9,4,21,2,2018,9,4,21,33,10,0,10,1,3
7743392,502853,51422,2,2018,9,4,21,1,2018,9,4,21,15,8,0,6,1,5
7743388,603906,50841,1,2018,9,4,20,59,2018,9,5,7,59,3,0,7,1,4
7743338,603522,50911,2,2018,9,4,20,26,2018,9,4,20,34,6,0,3,1,3
7743313,601838,50912,1,2018,9,4,20,15,2018,9,5,16,20,10,0,1,1,1
7743282,607529,51549,2,2018,9,4,20,0,2018,9,4,21,0,32,0,1,1,5
7743245,601897,51421,2,2018,9,4,19,46,2018,9,4,19,58,6,0,6,2,5
7743240,606363,50909,1,2018,9,4,19,44,2018,9,4,22,7,20,0,21,1,1
7743236,605075,51547,2,2018,9,4,19,40,2018,9,4,19,50,4,0,1,1,5
7743233,608623,51426,3,2018,9,4,19,39,2018,9,4,19,53,2,0,6,2,5
7743234,608239,50264,1,2018,9,4,19,39,2018,9,5,7,42,35,0,14,4,4
7743229,605337,51422,2,2018,9,4,19,38,2018,9,4,20,20,24,0,6,1,5
7743179,608039,51550,2,2018,9,4,19,25,2018,9,4,20,3,19,0,1,1,5
7743174,607571,51548,2,2018,9,4,19,24,2018,9,4,19,53,7,0,1,1,5
7743170,503879,50692,2,2018,9,4,19,23,2018,9,4,19,45,13,0,10,1,3
7743139,607753,51548,2,2018,9,4,19,16,2018,9,4,19,23,5,0,1,1,5
7743091,604623,51549,2,2018,9,4,19,8,2018,9,4,19,50,13,0,1,1,5
7743006,603679,51424,2,2018,9,4,18,44,2018,9,4,18,57,6,0,6,2,5
7742973,604931,51547,2,2018,9,4,18,34,2018,9,4,19,13,9,0,1,1,5
7742962,602180,51549,2,2018,9,4,18,33,2018,9,4,18,45,1,0,1,1,5
7742940,518009,51548,2,2018,9,4,18,25,2018,9,4,18,38,5,0,1,1,5
7742938,606177,51426,2,2018,9,4,18,25,2018,9,4,18,58,22,0,6,2,5
7742912,606679,50676,1,2018,9,4,18,17,2018,9,4,18,41,1,0,20,1,4
7742889,607856,50911,2,2018,9,4,18,11,2018,9,4,18,32,15,0,3,1,3
7742878,608033,51424,2,2018,9,4,18,7,2018,9,4,18,36,21,0,6,2,5
7742877,605934,50271,1,2018,9,4,18,6,2018,9,5,4,51,23,0,18,1,4
7742841,603548,50692,2,2018,9,4,17,57,2018,9,4,18,18,8,0,10,1,3
7742817,602180,51549,2,2018,9,4,17,49,2018,9,4,18,32,12,0,1,1,5
7742811,606523,50911,2,2018,9,4,17,48,2018,9,4,18,9,5,0,3,1,3
7742752,603240,51548,3,2018,9,4,17,29,2018,9,4,17,48,7,0,1,1,5
7742742,518009,51424,2,2018,9,4,17,27,2018,9,4,17,45,10,0,6,2,5
7742738,607486,51547,2,2018,9,4,17,26,2018,9,4,17,59,11,0,1,1,5
7742711,606842,50843,1,2018,9,4,17,19,2018,9,5,5,50,19,0,12,1,4
7742706,605084,50911,2,2018,9,4,17,18,2018,9,4,17,34,6,0,3,1,3
7742702,606102,51426,2,2018,9,4,17,17,2018,9,4,17,37,10,0,6,2,5
7742686,606909,51548,2,2018,9,4,17,12,2018,9,4,17,48,17,0,1,1,5
7742676,605079,50692,2,2018,9,4,17,8,2018,9,4,17,42,6,0,10,1,3
7742677,605235,51425,2,2018,9,4,17,8,2018,9,4,17,54,10,0,6,2,5
7742669,604760,50240,1,2018,9,4,17,7,2018,9,6,8,0,4,0,16,1,4
7742651,607294,51087,2,2018,9,4,17,1,2018,9,4,18,23,5,0,3,1,4
7742632,604730,50264,2,2018,9,4,16,57,2018,9,5,14,52,3,0,14,4,4
7742625,608467,51550,2,2018,9,4,16,55,2018,9,4,17,38,11,0,1,1,5
7742624,606260,51549,2,2018,9,4,16,55,2018,9,4,17,46,25,0,1,1,5
7742621,604752,51203,1,2018,9,4,16,54,2018,9,5,9,23,13,0,17,1,6
7742582,602822,51547,2,2018,9,4,16,43,2018,9,4,17,18,13,0,1,1,5
7742577,607351,51548,2,2018,9,4,16,42,2018,9,4,17,2,5,0,1,1,5
7742567,600402,51424,2,2018,9,4,16,40,2018,9,4,16,47,5,0,6,2,5
7742564,607294,50911,2,2018,9,4,16,39,2018,9,4,16,59,10,0,3,1,3
7742554,608512,51422,2,2018,9,4,16,36,2018,9,4,17,22,20,0,6,1,5
7742550,518466,50910,2,2018,9,4,16,36,2018,9,4,18,2,5,0,13,1,1
7742528,605355,51421,2,2018,9,4,16,29,2018,9,4,16,50,15,0,6,2,5
7742524,603701,51423,2,2018,9,4,16,28,2018,9,4,17,17,23,0,6,2,5
7742516,604728,51202,2,2018,9,4,16,25,2018,9,5,9,20,6,0,17,1,6
7742512,604733,51200,1,2018,9,4,16,24,2018,9,5,10,27,4,0,17,1,6
7742501,604724,51201,2,2018,9,4,16,21,2018,9,5,9,27,0,0,17,1,6
7742499,604726,51199,2,2018,9,4,16,20,2018,9,5,9,21,3,0,17,1,6
7742498,603680,51425,2,2018,9,4,16,20,2018,9,4,16,49,12,0,6,2,5
7742488,607058,50349,2,2018,9,4,16,18,2018,9,4,16,59,14,0,2,1,2
7742486,601838,50914,1,2018,9,4,16,17,2018,9,4,20,45,3,0,1,1,1
7742471,607855,50911,2,2018,9,4,16,13,2018,9,4,16,26,9,0,3,1,3
7742465,604739,51198,1,2018,9,4,16,11,2018,9,5,9,22,7,0,17,1,6
7742462,603475,51548,2,2018,9,4,16,10,2018,9,4,16,29,14,0,1,1,5
7742460,604760,50240,1,2018,9,4,16,9,2018,9,4,16,39,2,0,16,1,4
7742428,605075,51549,2,2018,9,4,16,0,2018,9,4,16,7,2,0,1,1,5
7742423,604735,50268,1,2018,9,4,15,59,2018,9,5,9,51,7,0,4,1,4
7742368,604758,50263,2,2018,9,4,15,38,2018,9,5,9,59,1,0,14,4,4
7742369,604623,51547,2,2018,9,4,15,38,2018,9,4,15,41,1,0,1,1,5
7742322,607735,51550,2,2018,9,4,15,22,2018,9,4,16,12,13,0,1,1,5
7742308,606773,51423,2,2018,9,4,15,20,2018,9,4,15,34,10,0,6,2,5
7742299,605355,51425,2,2018,9,4,15,18,2018,9,4,15,25,5,0,6,2,5
7742285,605058,51547,2,2018,9,4,15,13,2018,9,4,15,33,10,0,1,1,5
7742274,519414,50911,2,2018,9,4,15,11,2018,9,4,15,45,19,0,3,1,3
7742264,605207,51548,2,2018,9,4,15,8,2018,9,4,15,38,16,0,1,1,5
7742260,604897,51201,1,2018,9,4,15,7,2018,9,5,9,17,2,0,17,1,6
7742243,604775,50263,2,2018,9,4,15,0,2018,9,4,15,32,2,0,14,4,4
7742227,604804,50522,2,2018,9,4,14,58,2018,9,5,7,16,0,0,19,1,4
7742205,519287,51421,3,2018,9,4,14,51,2018,9,4,15,50,13,0,6,2,5
7742198,603847,51428,2,2018,9,4,14,49,2018,9,4,16,45,22,0,6,2,1
7742196,608180,51202,1,2018,9,4,14,49,2018,9,4,15,38,0,0,17,1,6
7742193,604728,51200,1,2018,9,4,14,48,2018,9,4,15,1,1,0,17,1,6
7742189,607496,51549,2,2018,9,4,14,47,2018,9,4,15,47,31,0,1,1,5
7742167,517866,51422,2,2018,9,4,14,37,2018,9,4,14,47,7,0,6,1,5
7742136,605454,51425,2,2018,9,4,14,28,2018,9,4,14,56,16,0,6,2,5
7742098,11389,51428,1,2018,9,4,14,17,2018,9,4,15,14,3,0,6,2,1
7742092,602178,51547,2,2018,9,4,14,16,2018,9,4,14,45,9,0,1,1,5
7742088,604775,50263,2,2018,9,4,14,15,2018,9,4,14,35,0,0,14,4,4
7742054,607283,50909,1,2018,9,4,14,8,2018,9,4,16,30,8,0,21,1,1
7741994,601838,50315,2,2018,9,4,13,59,2018,9,4,14,37,2,0,2,1,4
7741973,605079,51548,2,2018,9,4,13,54,2018,9,4,14,42,5,0,1,1,5
7742028,606657,51086,2,2018,9,4,13,53,2018,9,4,16,14,4,0,5,1,1
7741954,600108,50269,1,2018,9,4,13,49,2018,9,4,16,20,8,0,15,1,4
7741938,604746,51200,2,2018,9,4,13,46,2018,9,5,10,17,4,0,17,1,6
7741935,604815,51203,2,2018,9,4,13,46,2018,9,5,9,41,10,0,17,1,6
7741932,519478,51421,2,2018,9,4,13,44,2018,9,4,14,15,11,0,6,2,5
7741903,602840,51423,2,2018,9,4,13,40,2018,9,4,13,55,8,0,6,2,5
7741897,604761,50349,2,2018,9,4,13,38,2018,9,4,13,55,4,0,2,1,2
7741888,604832,50267,1,2018,9,4,13,36,2018,9,5,7,28,5,0,9,1,4
7742038,604730,50264,2,2018,9,4,13,30,2018,9,4,15,0,4,0,14,4,4
7741859,608623,50910,2,2018,9,4,13,29,2018,9,4,15,14,10,0,13,1,1
7741846,604919,51550,2,2018,9,4,13,26,2018,9,4,13,55,9,0,1,1,5
7742040,604244,51549,2,2018,9,4,13,15,2018,9,4,13,47,7,0,1,1,5
7741795,604805,50234,1,2018,9,4,13,13,2018,9,5,8,27,0,0,18,1,4
7741753,605087,51548,2,2018,9,4,13,11,2018,9,4,13,30,8,0,1,1,5
7741732,607224,51426,2,2018,9,4,13,5,2018,9,4,13,44,17,0,6,2,5
7742027,503829,51086,1,2018,9,4,13,1,2018,9,4,15,17,3,0,5,1,1
7741666,608640,51428,2,2018,9,4,12,55,2018,9,4,13,25,2,0,6,2,1
7741644,603679,51425,2,2018,9,4,12,51,2018,9,4,13,40,27,0,6,2,5
7741639,601052,51547,2,2018,9,4,12,51,2018,9,4,13,37,8,0,1,1,5
7742024,603906,50841,1,2018,9,4,12,48,2018,9,4,15,56,2,0,7,1,4
7741646,604752,51201,1,2018,9,4,12,40,2018,9,4,14,5,3,0,17,1,6
7741579,601079,50909,1,2018,9,4,12,34,2018,9,4,14,0,2,0,21,1,1
7741568,604726,51202,1,2018,9,4,12,32,2018,9,4,13,52,3,0,17,1,6
7741552,604728,51198,1,2018,9,4,12,27,2018,9,4,13,11,2,0,17,1,6
7741551,604897,51202,2,2018,9,4,12,27,2018,9,4,14,9,5,0,17,1,6
7741509,604735,50268,1,2018,9,4,12,14,2018,9,4,13,17,7,0,4,1,4
7741479,601535,51425,2,2018,9,4,12,7,2018,9,4,12,43,14,0,6,2,5
7741468,604620,51548,2,2018,9,4,12,4,2018,9,4,12,23,4,0,1,1,5
7741443,604899,50338,2,2018,9,4,12,0,2018,9,4,12,30,2,0,9,1,3
7741430,604745,51200,1,2018,9,4,11,56,2018,9,4,12,47,3,0,17,1,6
7741424,606533,51086,2,2018,9,4,11,55,2018,9,4,13,14,9,0,5,1,1
7741419,604756,50230,2,2018,9,4,11,54,2018,9,5,11,25,9,0,19,1,4
7741391,603548,51549,2,2018,9,4,11,47,2018,9,4,11,58,3,0,1,1,5
7741382,604724,51201,1,2018,9,4,11,44,2018,9,4,12,2,1,0,17,1,6
7741346,608467,51550,2,2018,9,4,11,28,2018,9,4,11,48,5,0,1,1,5
7741344,606842,51547,2,2018,9,4,11,27,2018,9,4,11,53,13,0,1,1,5
7741337,607942,51421,2,2018,9,4,11,24,2018,9,4,12,3,20,0,6,2,5
7741326,604761,50911,2,2018,9,4,11,22,2018,9,4,11,46,5,0,3,1,3
7741325,604806,51423,2,2018,9,4,11,22,2018,9,4,11,45,9,0,6,2,5
7741314,603902,50269,1,2018,9,4,11,20,2018,9,4,13,26,6,0,15,1,4
7741309,606909,51548,2,2018,9,4,11,18,2018,9,4,11,53,13,0,1,1,5
7741302,607294,51426,2,2018,9,4,11,16,2018,9,4,11,41,7,0,6,2,5
7741297,606096,50692,2,2018,9,4,11,15,2018,9,4,11,27,7,0,10,1,3
7741278,607235,51424,2,2018,9,4,11,8,2018,9,4,11,38,12,0,6,2,5
7741270,604731,50238,2,2018,9,4,11,6,2018,9,4,13,44,10,0,18,1,4
7741238,608229,51426,2,2018,9,4,10,58,2018,9,4,11,13,8,0,6,2,5
7741233,604897,50267,1,2018,9,4,10,55,2018,9,4,12,11,0,0,9,1,4
7741213,604799,51199,2,2018,9,4,10,48,2018,9,4,11,43,3,0,17,1,6
7741205,608230,51547,2,2018,9,4,10,46,2018,9,4,11,0,8,0,1,1,5
7741199,608321,50264,1,2018,9,4,10,44,2018,9,4,11,40,3,0,14,4,4
7741188,607224,50911,2,2018,9,4,10,41,2018,9,4,10,49,5,0,3,1,3
7741182,604791,50676,1,2018,9,4,10,40,2018,9,4,13,6,9,0,20,1,4
