BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Day),P2(Holiday),P3(ChargingPointID),Charge/Discharge[kwh],SOC[%]
1,2018,9,2,2,3,0,0,51201,0.03864223,0
1,2018,9,2,2,3,0,0,50238,0.00058698,0
1,2018,9,2,2,3,0,0,51200,0.003694949,0
1,2018,9,2,2,3,0,0,50236,0,0
1,2018,9,2,2,3,0,0,51202,0,0
1,2018,9,2,2,3,0,0,51198,0.006077001,0
1,2018,9,2,2,3,0,0,50234,0,0
1,2018,9,2,2,3,0,0,51199,0.013455772,0
1,2018,9,2,2,3,0,0,50271,0.036889693,0
1,2018,9,2,2,3,0,0,50269,0.032013081,0
1,2018,9,2,2,3,0,0,50522,0.015044494,0
1,2018,9,2,2,3,0,0,50264,0.012202015,0
1,2018,9,2,2,3,0,0,50263,0.040496215,0
1,2018,9,2,2,3,0,0,50267,0.024265166,0
1,2018,9,2,2,3,0,0,50267,0,0
1,2018,9,2,2,3,0,0,51201,0.007501786,0
1,2018,9,2,2,3,0,0,51200,0.022210377,0
1,2018,9,2,2,3,0,0,51198,0.037691327,0
1,2018,9,2,2,3,0,0,50263,0.004205607,0
1,2018,9,2,2,3,0,0,51202,0.005520982,0
1,2018,9,2,2,3,0,0,50523,0.072999532,0
1,2018,9,2,2,3,0,0,50265,0.069659091,0
1,2018,9,2,2,3,0,0,50272,0.012921053,0
1,2018,9,2,2,3,0,0,50841,0.023231765,0
1,2018,9,2,3,0,0,0,51425,11.66666667,0
1,2018,9,2,3,0,0,0,51423,4.68,0
1,2018,9,2,3,0,0,0,50911,2.866,0
1,2018,9,2,3,0,0,0,51547,3.8925,0
1,2018,9,2,3,0,0,0,51549,1.503259259,0
1,2018,9,2,3,0,0,0,50268,0.034312839,0
1,2018,9,2,3,0,0,0,51429,0.076938878,0
1,2018,9,2,3,0,0,0,50316,0.534699454,0
1,2018,9,2,3,0,0,0,50914,0.191139706,0
1,2018,9,2,3,0,0,0,50912,0.336718062,0
1,2018,9,2,3,0,0,0,50910,0.07275,0
1,2018,9,2,3,0,0,0,50272,0.440713324,0
1,2018,9,2,3,0,0,0,50240,0.013190407,0
1,2018,9,2,3,0,0,0,50841,0.018781513,0
1,2018,9,2,3,0,0,0,50240,0.022771588,0
1,2018,9,2,3,0,0,0,51086,0.010357315,0
1,2018,9,2,3,0,0,0,51203,0.009306707,0
1,2018,9,2,3,0,0,0,50261,0,0
1,2018,9,2,3,0,0,0,51201,0.03864223,0
1,2018,9,2,3,0,0,0,50238,0.00058698,0
1,2018,9,2,3,0,0,0,51200,0.003694949,0
1,2018,9,2,3,0,0,0,50236,0,0
1,2018,9,2,3,0,0,0,51202,0,0
1,2018,9,2,3,0,0,0,51198,0.006077001,0
1,2018,9,2,3,0,0,0,50234,0,0
1,2018,9,2,3,0,0,0,51199,0.013455772,0
1,2018,9,2,3,0,0,0,50271,0.036889693,0
1,2018,9,2,3,0,0,0,50269,0.032013081,0
1,2018,9,2,3,0,0,0,50522,0.015044494,0
1,2018,9,2,3,0,0,0,50264,0.012202015,0
1,2018,9,2,3,0,0,0,50263,0.040496215,0
1,2018,9,2,3,0,0,0,50267,0.024265166,0
1,2018,9,2,3,0,0,0,50267,0,0
1,2018,9,2,3,0,0,0,51201,0.007501786,0
1,2018,9,2,3,0,0,0,51200,0.022210377,0
1,2018,9,2,3,0,0,0,51198,0.037691327,0
1,2018,9,2,3,0,0,0,50263,0.004205607,0
1,2018,9,2,3,0,0,0,51202,0.005520982,0
1,2018,9,2,3,0,0,0,50523,0.072999532,0
1,2018,9,2,3,0,0,0,50265,0.069659091,0
1,2018,9,2,3,0,0,0,50272,0.012921053,0
1,2018,9,2,3,0,0,0,50841,0.023231765,0
1,2018,9,2,3,1,0,0,50692,2.331730769,0
1,2018,9,2,3,1,0,0,51425,0.777777778,0
1,2018,9,2,3,1,0,0,51547,3.8925,0
1,2018,9,2,3,1,0,0,50268,0.034312839,0
1,2018,9,2,3,1,0,0,51429,0.076938878,0
1,2018,9,2,3,1,0,0,50316,0.534699454,0
1,2018,9,2,3,1,0,0,50914,0.191139706,0
1,2018,9,2,3,1,0,0,50912,0.336718062,0
1,2018,9,2,3,1,0,0,50910,0.07275,0
1,2018,9,2,3,1,0,0,50272,0.440713324,0
1,2018,9,2,3,1,0,0,50240,0.013190407,0
1,2018,9,2,3,1,0,0,50841,0.018781513,0
1,2018,9,2,3,1,0,0,50240,0.022771588,0
1,2018,9,2,3,1,0,0,51086,0.010357315,0
1,2018,9,2,3,1,0,0,51203,0.009306707,0
1,2018,9,2,3,1,0,0,50261,0,0
1,2018,9,2,3,1,0,0,51201,0.03864223,0
1,2018,9,2,3,1,0,0,50238,0.00058698,0
1,2018,9,2,3,1,0,0,51200,0.003694949,0
1,2018,9,2,3,1,0,0,50236,0,0
1,2018,9,2,3,1,0,0,51202,0,0
1,2018,9,2,3,1,0,0,51198,0.006077001,0
1,2018,9,2,3,1,0,0,50234,0,0
1,2018,9,2,3,1,0,0,51199,0.013455772,0
1,2018,9,2,3,1,0,0,50271,0.036889693,0
1,2018,9,2,3,1,0,0,50269,0.032013081,0
1,2018,9,2,3,1,0,0,50522,0.015044494,0
1,2018,9,2,3,1,0,0,50264,0.012202015,0
1,2018,9,2,3,1,0,0,50263,0.040496215,0
1,2018,9,2,3,1,0,0,50267,0.024265166,0
1,2018,9,2,3,1,0,0,50267,0,0
1,2018,9,2,3,1,0,0,51201,0.007501786,0
1,2018,9,2,3,1,0,0,51200,0.022210377,0
1,2018,9,2,3,1,0,0,51198,0.037691327,0
1,2018,9,2,3,1,0,0,50263,0.004205607,0
1,2018,9,2,3,1,0,0,51202,0.005520982,0
1,2018,9,2,3,1,0,0,50523,0.072999532,0
1,2018,9,2,3,1,0,0,50265,0.069659091,0
1,2018,9,2,3,1,0,0,50272,0.012921053,0
1,2018,9,2,3,1,0,0,50841,0.023231765,0
1,2018,9,2,3,2,0,0,51550,2.346222222,0
1,2018,9,2,3,2,0,0,51549,8.056208333,0
1,2018,9,2,3,2,0,0,50692,6.995192308,0
1,2018,9,2,3,2,0,0,51547,2.595,0
1,2018,9,2,3,2,0,0,50268,0.034312839,0
1,2018,9,2,3,2,0,0,51429,0.076938878,0
1,2018,9,2,3,2,0,0,50316,0.534699454,0
1,2018,9,2,3,2,0,0,50914,0.191139706,0
1,2018,9,2,3,2,0,0,50912,0.336718062,0
1,2018,9,2,3,2,0,0,50910,0.07275,0
1,2018,9,2,3,2,0,0,50272,0.440713324,0
1,2018,9,2,3,2,0,0,50240,0.013190407,0
1,2018,9,2,3,2,0,0,50841,0.018781513,0
1,2018,9,2,3,2,0,0,50240,0.022771588,0
1,2018,9,2,3,2,0,0,51086,0.010357315,0
1,2018,9,2,3,2,0,0,51203,0.009306707,0
1,2018,9,2,3,2,0,0,50261,0,0
1,2018,9,2,3,2,0,0,51201,0.03864223,0
1,2018,9,2,3,2,0,0,50238,0.00058698,0
1,2018,9,2,3,2,0,0,51200,0.003694949,0
1,2018,9,2,3,2,0,0,50236,0,0
1,2018,9,2,3,2,0,0,51202,0,0
1,2018,9,2,3,2,0,0,51198,0.006077001,0
1,2018,9,2,3,2,0,0,50234,0,0
1,2018,9,2,3,2,0,0,51199,0.013455772,0
1,2018,9,2,3,2,0,0,50271,0.036889693,0
1,2018,9,2,3,2,0,0,50269,0.032013081,0
1,2018,9,2,3,2,0,0,50522,0.015044494,0
1,2018,9,2,3,2,0,0,50264,0.012202015,0
1,2018,9,2,3,2,0,0,50263,0.040496215,0
1,2018,9,2,3,2,0,0,50267,0.024265166,0
1,2018,9,2,3,2,0,0,50267,0,0
1,2018,9,2,3,2,0,0,51201,0.007501786,0
1,2018,9,2,3,2,0,0,51200,0.022210377,0
1,2018,9,2,3,2,0,0,51198,0.037691327,0
1,2018,9,2,3,2,0,0,50263,0.004205607,0
1,2018,9,2,3,2,0,0,51202,0.005520982,0
1,2018,9,2,3,2,0,0,50523,0.072999532,0
1,2018,9,2,3,2,0,0,50265,0.069659091,0
1,2018,9,2,3,2,0,0,50272,0.012921053,0
1,2018,9,2,3,2,0,0,50841,0.023231765,0
1,2018,9,2,3,3,0,0,51550,2.932777778,0
1,2018,9,2,3,3,0,0,51549,6.816791667,0
1,2018,9,2,3,3,0,0,50692,6.995192308,0
1,2018,9,2,3,3,0,0,50268,0.034312839,0
1,2018,9,2,3,3,0,0,51429,0.076938878,0
1,2018,9,2,3,3,0,0,50316,0.534699454,0
1,2018,9,2,3,3,0,0,50914,0.191139706,0
1,2018,9,2,3,3,0,0,50912,0.336718062,0
1,2018,9,2,3,3,0,0,50910,0.07275,0
1,2018,9,2,3,3,0,0,50272,0.440713324,0
1,2018,9,2,3,3,0,0,50240,0.013190407,0
1,2018,9,2,3,3,0,0,50841,0.018781513,0
1,2018,9,2,3,3,0,0,50240,0.022771588,0
1,2018,9,2,3,3,0,0,51086,0.010357315,0
1,2018,9,2,3,3,0,0,51203,0.009306707,0
1,2018,9,2,3,3,0,0,50261,0,0
1,2018,9,2,3,3,0,0,51201,0.03864223,0
1,2018,9,2,3,3,0,0,50238,0.00058698,0
1,2018,9,2,3,3,0,0,51200,0.003694949,0
1,2018,9,2,3,3,0,0,50236,0,0
1,2018,9,2,3,3,0,0,51202,0,0
1,2018,9,2,3,3,0,0,51198,0.006077001,0
1,2018,9,2,3,3,0,0,50234,0,0
1,2018,9,2,3,3,0,0,51199,0.013455772,0
1,2018,9,2,3,3,0,0,50271,0.036889693,0
1,2018,9,2,3,3,0,0,50269,0.032013081,0
1,2018,9,2,3,3,0,0,50522,0.015044494,0
1,2018,9,2,3,3,0,0,50264,0.012202015,0
1,2018,9,2,3,3,0,0,50263,0.040496215,0
1,2018,9,2,3,3,0,0,50267,0.024265166,0
1,2018,9,2,3,3,0,0,50267,0,0
1,2018,9,2,3,3,0,0,51201,0.007501786,0
1,2018,9,2,3,3,0,0,51200,0.022210377,0
1,2018,9,2,3,3,0,0,51198,0.037691327,0
1,2018,9,2,3,3,0,0,50263,0.004205607,0
1,2018,9,2,3,3,0,0,51202,0.005520982,0
1,2018,9,2,3,3,0,0,50523,0.072999532,0
1,2018,9,2,3,3,0,0,50265,0.069659091,0
1,2018,9,2,3,3,0,0,50272,0.012921053,0
1,2018,9,2,3,3,0,0,50841,0.023231765,0
1,2018,9,2,4,0,0,0,51549,2.409677419,0
1,2018,9,2,4,0,0,0,51423,8.164928571,0
1,2018,9,2,4,0,0,0,51424,10.53266667,0
1,2018,9,2,4,0,0,0,50692,6.995192308,0
1,2018,9,2,4,0,0,0,50268,0.034312839,0
1,2018,9,2,4,0,0,0,51429,0.076938878,0
1,2018,9,2,4,0,0,0,50316,0.534699454,0
1,2018,9,2,4,0,0,0,50914,0.191139706,0
1,2018,9,2,4,0,0,0,50912,0.336718062,0
1,2018,9,2,4,0,0,0,50910,0.03395,0
1,2018,9,2,4,0,0,0,50272,0.440713324,0
1,2018,9,2,4,0,0,0,50240,0.013190407,0
1,2018,9,2,4,0,0,0,50841,0.018781513,0
1,2018,9,2,4,0,0,0,50240,0.022771588,0
1,2018,9,2,4,0,0,0,51086,0.010357315,0
1,2018,9,2,4,0,0,0,51203,0.009306707,0
1,2018,9,2,4,0,0,0,50261,0,0
1,2018,9,2,4,0,0,0,51201,0.03864223,0
1,2018,9,2,4,0,0,0,50238,0.00058698,0
1,2018,9,2,4,0,0,0,51200,0.003694949,0
1,2018,9,2,4,0,0,0,50236,0,0
1,2018,9,2,4,0,0,0,51202,0,0
1,2018,9,2,4,0,0,0,51198,0.006077001,0
1,2018,9,2,4,0,0,0,50234,0,0
1,2018,9,2,4,0,0,0,51199,0.013455772,0
1,2018,9,2,4,0,0,0,50271,0.036889693,0
1,2018,9,2,4,0,0,0,50269,0.032013081,0
1,2018,9,2,4,0,0,0,50522,0.015044494,0
1,2018,9,2,4,0,0,0,50264,0.012202015,0
1,2018,9,2,4,0,0,0,50263,0.040496215,0
1,2018,9,2,4,0,0,0,50267,0.024265166,0
1,2018,9,2,4,0,0,0,50267,0,0
1,2018,9,2,4,0,0,0,51201,0.007501786,0
1,2018,9,2,4,0,0,0,51200,0.022210377,0
1,2018,9,2,4,0,0,0,51198,0.037691327,0
1,2018,9,2,4,0,0,0,50263,0.004205607,0
1,2018,9,2,4,0,0,0,51202,0.005520982,0
1,2018,9,2,4,0,0,0,50523,0.072999532,0
1,2018,9,2,4,0,0,0,50265,0.069659091,0
1,2018,9,2,4,0,0,0,50272,0.012921053,0
1,2018,9,2,4,0,0,0,50841,0.023231765,0
1,2018,9,2,4,1,0,0,51548,3.756053571,0
1,2018,9,2,4,1,0,0,51547,4.783571429,0
1,2018,9,2,4,1,0,0,51549,6.024193548,0
1,2018,9,2,4,1,0,0,51423,0.628071429,0
1,2018,9,2,4,1,0,0,51424,0.752333333,0
1,2018,9,2,4,1,0,0,50692,0.932692308,0
1,2018,9,2,4,1,0,0,50268,0.034312839,0
1,2018,9,2,4,1,0,0,51429,0.076938878,0
1,2018,9,2,4,1,0,0,50316,0.534699454,0
1,2018,9,2,4,1,0,0,50914,0.191139706,0
1,2018,9,2,4,1,0,0,50912,0.336718062,0
1,2018,9,2,4,1,0,0,50272,0.440713324,0
1,2018,9,2,4,1,0,0,50240,0.013190407,0
1,2018,9,2,4,1,0,0,50841,0.018781513,0
1,2018,9,2,4,1,0,0,50240,0.022771588,0
1,2018,9,2,4,1,0,0,51086,0.010357315,0
1,2018,9,2,4,1,0,0,51203,0.009306707,0
1,2018,9,2,4,1,0,0,50261,0,0
1,2018,9,2,4,1,0,0,51201,0.03864223,0
1,2018,9,2,4,1,0,0,50238,0.00058698,0
1,2018,9,2,4,1,0,0,51200,0.003694949,0
1,2018,9,2,4,1,0,0,50236,0,0
1,2018,9,2,4,1,0,0,51202,0,0
1,2018,9,2,4,1,0,0,51198,0.006077001,0
1,2018,9,2,4,1,0,0,50234,0,0
1,2018,9,2,4,1,0,0,51199,0.013455772,0
1,2018,9,2,4,1,0,0,50271,0.036889693,0
1,2018,9,2,4,1,0,0,50269,0.032013081,0
1,2018,9,2,4,1,0,0,50522,0.015044494,0
1,2018,9,2,4,1,0,0,50264,0.012202015,0
1,2018,9,2,4,1,0,0,50263,0.040496215,0
1,2018,9,2,4,1,0,0,50267,0.024265166,0
1,2018,9,2,4,1,0,0,50267,0,0
1,2018,9,2,4,1,0,0,51201,0.007501786,0
1,2018,9,2,4,1,0,0,51200,0.022210377,0
1,2018,9,2,4,1,0,0,51198,0.037691327,0
1,2018,9,2,4,1,0,0,50263,0.004205607,0
1,2018,9,2,4,1,0,0,51202,0.005520982,0
1,2018,9,2,4,1,0,0,50523,0.072999532,0
1,2018,9,2,4,1,0,0,50265,0.069659091,0
1,2018,9,2,4,1,0,0,50272,0.012921053,0
1,2018,9,2,4,1,0,0,50841,0.023231765,0
1,2018,9,2,4,2,0,0,51550,5.091666667,0
1,2018,9,2,4,2,0,0,51548,6.260089286,0
1,2018,9,2,4,2,0,0,51547,1.913428571,0
1,2018,9,2,4,2,0,0,51549,4.016129032,0
1,2018,9,2,4,2,0,0,50268,0.034312839,0
1,2018,9,2,4,2,0,0,51429,0.076938878,0
1,2018,9,2,4,2,0,0,50316,0.534699454,0
1,2018,9,2,4,2,0,0,50914,0.191139706,0
1,2018,9,2,4,2,0,0,50912,0.336718062,0
1,2018,9,2,4,2,0,0,50272,0.440713324,0
1,2018,9,2,4,2,0,0,50240,0.013190407,0
1,2018,9,2,4,2,0,0,50841,0.018781513,0
1,2018,9,2,4,2,0,0,50240,0.022771588,0
1,2018,9,2,4,2,0,0,51086,0.010357315,0
1,2018,9,2,4,2,0,0,51203,0.009306707,0
1,2018,9,2,4,2,0,0,50261,0,0
1,2018,9,2,4,2,0,0,51201,0.03864223,0
1,2018,9,2,4,2,0,0,50238,0.00058698,0
1,2018,9,2,4,2,0,0,51200,0.003694949,0
1,2018,9,2,4,2,0,0,50236,0,0
1,2018,9,2,4,2,0,0,51202,0,0
1,2018,9,2,4,2,0,0,51198,0.006077001,0
1,2018,9,2,4,2,0,0,50234,0,0
1,2018,9,2,4,2,0,0,51199,0.013455772,0
1,2018,9,2,4,2,0,0,50271,0.036889693,0
1,2018,9,2,4,2,0,0,50269,0.032013081,0
1,2018,9,2,4,2,0,0,50522,0.015044494,0
1,2018,9,2,4,2,0,0,50264,0.012202015,0
1,2018,9,2,4,2,0,0,50263,0.040496215,0
1,2018,9,2,4,2,0,0,50267,0.024265166,0
1,2018,9,2,4,2,0,0,50267,0,0
1,2018,9,2,4,2,0,0,51201,0.007501786,0
1,2018,9,2,4,2,0,0,51200,0.022210377,0
1,2018,9,2,4,2,0,0,51198,0.037691327,0
1,2018,9,2,4,2,0,0,50263,0.004205607,0
1,2018,9,2,4,2,0,0,51202,0.005520982,0
1,2018,9,2,4,2,0,0,50523,0.072999532,0
1,2018,9,2,4,2,0,0,50265,0.069659091,0
1,2018,9,2,4,2,0,0,50272,0.012921053,0
1,2018,9,2,4,2,0,0,50841,0.023231765,0
1,2018,9,2,4,3,0,0,51547,4.22604,0
1,2018,9,2,4,3,0,0,51425,5.517,0
1,2018,9,2,4,3,0,0,51549,6.436363636,0
1,2018,9,2,4,3,0,0,51550,5.483333333,0
1,2018,9,2,4,3,0,0,51548,6.260089286,0
1,2018,9,2,4,3,0,0,50268,0.034312839,0
1,2018,9,2,4,3,0,0,51429,0.076938878,0
1,2018,9,2,4,3,0,0,50316,0.534699454,0
1,2018,9,2,4,3,0,0,50914,0.191139706,0
1,2018,9,2,4,3,0,0,50912,0.336718062,0
1,2018,9,2,4,3,0,0,50272,0.440713324,0
1,2018,9,2,4,3,0,0,50240,0.013190407,0
1,2018,9,2,4,3,0,0,50841,0.018781513,0
1,2018,9,2,4,3,0,0,50240,0.022771588,0
1,2018,9,2,4,3,0,0,51086,0.010357315,0
1,2018,9,2,4,3,0,0,51203,0.009306707,0
1,2018,9,2,4,3,0,0,50261,0,0
1,2018,9,2,4,3,0,0,51201,0.03864223,0
1,2018,9,2,4,3,0,0,50238,0.00058698,0
1,2018,9,2,4,3,0,0,51200,0.003694949,0
1,2018,9,2,4,3,0,0,50236,0,0
1,2018,9,2,4,3,0,0,51202,0,0
1,2018,9,2,4,3,0,0,51198,0.006077001,0
1,2018,9,2,4,3,0,0,50234,0,0
1,2018,9,2,4,3,0,0,51199,0.013455772,0
1,2018,9,2,4,3,0,0,50271,0.036889693,0
1,2018,9,2,4,3,0,0,50269,0.032013081,0
1,2018,9,2,4,3,0,0,50522,0.015044494,0
1,2018,9,2,4,3,0,0,50264,0.012202015,0
1,2018,9,2,4,3,0,0,50263,0.040496215,0
1,2018,9,2,4,3,0,0,50267,0.024265166,0
1,2018,9,2,4,3,0,0,50267,0,0
1,2018,9,2,4,3,0,0,51201,0.007501786,0
1,2018,9,2,4,3,0,0,51200,0.022210377,0
1,2018,9,2,4,3,0,0,51198,0.037691327,0
1,2018,9,2,4,3,0,0,50263,0.004205607,0
1,2018,9,2,4,3,0,0,51202,0.005520982,0
1,2018,9,2,4,3,0,0,50523,0.072999532,0
1,2018,9,2,4,3,0,0,50265,0.069659091,0
1,2018,9,2,4,3,0,0,50272,0.012921053,0
1,2018,9,2,4,3,0,0,50841,0.023231765,0
1,2018,9,2,5,0,0,0,51421,0.908754717,0
1,2018,9,2,5,0,0,0,51547,9.0558,0
1,2018,9,2,5,0,0,0,51425,5.517,0
1,2018,9,2,5,0,0,0,51549,6.436363636,0
1,2018,9,2,5,0,0,0,51548,6.260089286,0
1,2018,9,2,5,0,0,0,50268,0.034312839,0
1,2018,9,2,5,0,0,0,51429,0.076938878,0
1,2018,9,2,5,0,0,0,50316,0.534699454,0
1,2018,9,2,5,0,0,0,50914,0.191139706,0
1,2018,9,2,5,0,0,0,50912,0.336718062,0
1,2018,9,2,5,0,0,0,50272,0.440713324,0
1,2018,9,2,5,0,0,0,50240,0.013190407,0
1,2018,9,2,5,0,0,0,50841,0.018781513,0
1,2018,9,2,5,0,0,0,50240,0.022771588,0
1,2018,9,2,5,0,0,0,51086,0.010357315,0
1,2018,9,2,5,0,0,0,51203,0.009306707,0
1,2018,9,2,5,0,0,0,50261,0,0
1,2018,9,2,5,0,0,0,51201,0.03864223,0
1,2018,9,2,5,0,0,0,50238,0.00058698,0
1,2018,9,2,5,0,0,0,51200,0.003694949,0
1,2018,9,2,5,0,0,0,50236,0,0
1,2018,9,2,5,0,0,0,51202,0,0
1,2018,9,2,5,0,0,0,51198,0.006077001,0
1,2018,9,2,5,0,0,0,50234,0,0
1,2018,9,2,5,0,0,0,51199,0.013455772,0
1,2018,9,2,5,0,0,0,50271,0.036889693,0
1,2018,9,2,5,0,0,0,50269,0.032013081,0
1,2018,9,2,5,0,0,0,50522,0.015044494,0
1,2018,9,2,5,0,0,0,50264,0.012202015,0
1,2018,9,2,5,0,0,0,50263,0.040496215,0
1,2018,9,2,5,0,0,0,50267,0.024265166,0
1,2018,9,2,5,0,0,0,50267,0,0
1,2018,9,2,5,0,0,0,51201,0.007501786,0
1,2018,9,2,5,0,0,0,51200,0.022210377,0
1,2018,9,2,5,0,0,0,51198,0.037691327,0
1,2018,9,2,5,0,0,0,50263,0.004205607,0
1,2018,9,2,5,0,0,0,51202,0.005520982,0
1,2018,9,2,5,0,0,0,50523,0.072999532,0
1,2018,9,2,5,0,0,0,50265,0.069659091,0
1,2018,9,2,5,0,0,0,50272,0.012921053,0
1,2018,9,2,5,0,0,0,50841,0.023231765,0
1,2018,9,2,5,1,0,0,51424,2.846923077,0
1,2018,9,2,5,1,0,0,51548,4.542068966,0
1,2018,9,2,5,1,0,0,51423,5.978,0
1,2018,9,2,5,1,0,0,51421,6.815660377,0
1,2018,9,2,5,1,0,0,51547,1.81116,0
1,2018,9,2,5,1,0,0,51549,1.287272727,0
1,2018,9,2,5,1,0,0,51548,0.834678571,0
1,2018,9,2,5,1,0,0,50268,0.034312839,0
1,2018,9,2,5,1,0,0,51429,0.076938878,0
1,2018,9,2,5,1,0,0,50316,0.534699454,0
1,2018,9,2,5,1,0,0,50914,0.191139706,0
1,2018,9,2,5,1,0,0,50912,0.336718062,0
1,2018,9,2,5,1,0,0,50272,0.323189771,0
1,2018,9,2,5,1,0,0,50240,0.013190407,0
1,2018,9,2,5,1,0,0,50841,0.018781513,0
1,2018,9,2,5,1,0,0,50240,0.022771588,0
1,2018,9,2,5,1,0,0,51086,0.010357315,0
1,2018,9,2,5,1,0,0,51203,0.009306707,0
1,2018,9,2,5,1,0,0,50261,0,0
1,2018,9,2,5,1,0,0,51201,0.03864223,0
1,2018,9,2,5,1,0,0,50238,0.00058698,0
1,2018,9,2,5,1,0,0,51200,0.003694949,0
1,2018,9,2,5,1,0,0,50236,0,0
1,2018,9,2,5,1,0,0,51202,0,0
1,2018,9,2,5,1,0,0,51198,0.006077001,0
1,2018,9,2,5,1,0,0,50234,0,0
1,2018,9,2,5,1,0,0,51199,0.013455772,0
1,2018,9,2,5,1,0,0,50271,0.036889693,0
1,2018,9,2,5,1,0,0,50269,0.032013081,0
1,2018,9,2,5,1,0,0,50522,0.015044494,0
1,2018,9,2,5,1,0,0,50264,0.012202015,0
1,2018,9,2,5,1,0,0,50263,0.040496215,0
1,2018,9,2,5,1,0,0,50267,0.024265166,0
1,2018,9,2,5,1,0,0,50267,0,0
1,2018,9,2,5,1,0,0,51201,0.007501786,0
1,2018,9,2,5,1,0,0,51200,0.022210377,0
1,2018,9,2,5,1,0,0,51198,0.037691327,0
1,2018,9,2,5,1,0,0,50263,0.004205607,0
1,2018,9,2,5,1,0,0,51202,0.005520982,0
1,2018,9,2,5,1,0,0,50523,0.072999532,0
1,2018,9,2,5,1,0,0,50265,0.069659091,0
1,2018,9,2,5,1,0,0,50272,0.012921053,0
1,2018,9,2,5,1,0,0,50841,0.023231765,0
1,2018,9,2,5,2,0,0,50912,0.081054681,0
1,2018,9,2,5,2,0,0,51424,4.555076923,0
1,2018,9,2,5,2,0,0,51548,8.51637931,0
1,2018,9,2,5,2,0,0,51423,8.151818182,0
1,2018,9,2,5,2,0,0,51421,6.815660377,0
1,2018,9,2,5,2,0,0,50268,0.034312839,0
1,2018,9,2,5,2,0,0,51429,0.076938878,0
1,2018,9,2,5,2,0,0,50316,0.534699454,0
1,2018,9,2,5,2,0,0,50914,0.191139706,0
1,2018,9,2,5,2,0,0,50912,0.022447871,0
1,2018,9,2,5,2,0,0,50240,0.013190407,0
1,2018,9,2,5,2,0,0,50841,0.018781513,0
1,2018,9,2,5,2,0,0,50240,0.022771588,0
1,2018,9,2,5,2,0,0,51086,0.010357315,0
1,2018,9,2,5,2,0,0,51203,0.009306707,0
1,2018,9,2,5,2,0,0,50261,0,0
1,2018,9,2,5,2,0,0,51201,0.03864223,0
1,2018,9,2,5,2,0,0,50238,0.00058698,0
1,2018,9,2,5,2,0,0,51200,0.003694949,0
1,2018,9,2,5,2,0,0,50236,0,0
1,2018,9,2,5,2,0,0,51202,0,0
1,2018,9,2,5,2,0,0,51198,0.006077001,0
1,2018,9,2,5,2,0,0,50234,0,0
1,2018,9,2,5,2,0,0,51199,0.013455772,0
1,2018,9,2,5,2,0,0,50271,0.036889693,0
1,2018,9,2,5,2,0,0,50269,0.032013081,0
1,2018,9,2,5,2,0,0,50522,0.015044494,0
1,2018,9,2,5,2,0,0,50264,0.012202015,0
1,2018,9,2,5,2,0,0,50263,0.040496215,0
1,2018,9,2,5,2,0,0,50267,0.024265166,0
1,2018,9,2,5,2,0,0,50267,0,0
1,2018,9,2,5,2,0,0,51201,0.007501786,0
1,2018,9,2,5,2,0,0,51200,0.022210377,0
1,2018,9,2,5,2,0,0,51198,0.037691327,0
1,2018,9,2,5,2,0,0,50263,0.004205607,0
1,2018,9,2,5,2,0,0,51202,0.005520982,0
1,2018,9,2,5,2,0,0,50523,0.072999532,0
1,2018,9,2,5,2,0,0,50265,0.069659091,0
1,2018,9,2,5,2,0,0,50272,0.012921053,0
1,2018,9,2,5,2,0,0,50841,0.023231765,0
1,2018,9,2,5,3,0,0,50912,0.093524632,0
1,2018,9,2,5,3,0,0,51548,3.406551724,0
1,2018,9,2,5,3,0,0,51423,3.804181818,0
1,2018,9,2,5,3,0,0,51421,6.815660377,0
1,2018,9,2,5,3,0,0,50268,0.034312839,0
1,2018,9,2,5,3,0,0,51429,0.076938878,0
1,2018,9,2,5,3,0,0,50316,0.534699454,0
1,2018,9,2,5,3,0,0,50914,0.191139706,0
1,2018,9,2,5,3,0,0,50240,0.013190407,0
1,2018,9,2,5,3,0,0,50841,0.018781513,0
1,2018,9,2,5,3,0,0,50240,0.022771588,0
1,2018,9,2,5,3,0,0,51086,0.010357315,0
1,2018,9,2,5,3,0,0,51203,0.009306707,0
1,2018,9,2,5,3,0,0,50261,0,0
1,2018,9,2,5,3,0,0,51201,0.03864223,0
1,2018,9,2,5,3,0,0,50238,0.00058698,0
1,2018,9,2,5,3,0,0,51200,0.003694949,0
1,2018,9,2,5,3,0,0,50236,0,0
1,2018,9,2,5,3,0,0,51202,0,0
1,2018,9,2,5,3,0,0,51198,0.006077001,0
1,2018,9,2,5,3,0,0,50234,0,0
1,2018,9,2,5,3,0,0,51199,0.013455772,0
1,2018,9,2,5,3,0,0,50271,0.036889693,0
1,2018,9,2,5,3,0,0,50269,0.032013081,0
1,2018,9,2,5,3,0,0,50522,0.015044494,0
1,2018,9,2,5,3,0,0,50264,0.012202015,0
1,2018,9,2,5,3,0,0,50263,0.040496215,0
1,2018,9,2,5,3,0,0,50267,0.024265166,0
1,2018,9,2,5,3,0,0,50267,0,0
1,2018,9,2,5,3,0,0,51201,0.007501786,0
1,2018,9,2,5,3,0,0,51200,0.022210377,0
1,2018,9,2,5,3,0,0,51198,0.037691327,0
